Order	Model	Interval	Threshold	Precision	Recall	Auc	Auc >= 0.70
neighborhood	hk_1.0_p	200	0.9	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	voter	350	0.05	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.1	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.2	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.3	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.4	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.5	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.6	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.7	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.8	0.43859649122807015	0.5	0.5	NO
neighborhood	voter	350	0.9	0.43859649122807015	0.5	0.5	NO
neighborhood	deffuant_p	350	0.05	0.533125	0.5757142857142856	0.5757142857142857	NO
neighborhood	deffuant_p	350	0.1	0.5378787878787878	0.5857142857142856	0.5857142857142857	NO
neighborhood	deffuant_p	350	0.2	0.5535714285714286	0.6157142857142857	0.6157142857142857	NO
neighborhood	deffuant_p	350	0.3	0.5263157894736842	0.5542857142857143	0.5542857142857143	NO
neighborhood	deffuant_p	350	0.4	0.4914529914529915	0.4828571428571429	0.48285714285714276	NO
neighborhood	deffuant_p	350	0.5	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
neighborhood	deffuant_p	350	0.6	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
neighborhood	deffuant_p	350	0.7	0.42391304347826086	0.39	0.39	NO
neighborhood	deffuant_p	350	0.8	0.42857142857142855	0.42	0.42	NO
neighborhood	deffuant_p	350	0.9	0.43137254901960786	0.44	0.44	NO
neighborhood	hk_0.50_p	350	0.05	0.5801470588235295	0.6557142857142857	0.6557142857142857	NO
neighborhood	hk_0.50_p	350	0.1	0.5449695121951219	0.5842857142857143	0.5842857142857143	NO
neighborhood	hk_0.50_p	350	0.2	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
neighborhood	hk_0.50_p	350	0.3	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
neighborhood	hk_0.50_p	350	0.4	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	hk_0.50_p	350	0.5	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_0.50_p	350	0.6	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_0.50_p	350	0.7	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_0.50_p	350	0.8	0.5365612648221344	0.5528571428571428	0.5528571428571428	NO
neighborhood	hk_0.50_p	350	0.9	0.5468085106382978	0.5628571428571428	0.5628571428571428	NO
neighborhood	hk_1.0_p	350	0.05	0.5378787878787878	0.5857142857142856	0.5857142857142857	NO
neighborhood	hk_1.0_p	350	0.1	0.5535714285714286	0.6157142857142857	0.6157142857142857	NO
neighborhood	hk_1.0_p	350	0.2	0.5594594594594595	0.6257142857142857	0.6257142857142857	NO
neighborhood	hk_1.0_p	350	0.3	0.532051282051282	0.5642857142857143	0.5642857142857143	NO
neighborhood	hk_1.0_p	350	0.4	0.4963235294117647	0.4928571428571428	0.49285714285714277	NO
neighborhood	hk_1.0_p	350	0.5	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
neighborhood	hk_1.0_p	350	0.6	0.46594684385382057	0.4414285714285714	0.4414285714285714	NO
neighborhood	hk_1.0_p	350	0.7	0.4222222222222222	0.38	0.38	NO
neighborhood	hk_1.0_p	350	0.8	0.42391304347826086	0.39	0.39	NO
neighborhood	hk_1.0_p	350	0.9	0.42391304347826086	0.39	0.39	NO
neighborhood	voter	250	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	250	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	deffuant_p	250	0.05	0.5015243902439024	0.5028571428571429	0.5028571428571428	NO
neighborhood	deffuant_p	250	0.1	0.5015243902439024	0.5028571428571429	0.5028571428571428	NO
neighborhood	deffuant_p	250	0.2	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
neighborhood	deffuant_p	250	0.3	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
neighborhood	deffuant_p	250	0.4	0.4702797202797203	0.4514285714285714	0.4514285714285714	NO
neighborhood	deffuant_p	250	0.5	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	deffuant_p	250	0.6	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	deffuant_p	250	0.7	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	deffuant_p	250	0.8	0.5245098039215687	0.5214285714285715	0.5214285714285714	NO
neighborhood	deffuant_p	250	0.9	0.5683962264150944	0.5414285714285714	0.5414285714285714	NO
neighborhood	hk_0.50_p	250	0.05	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	hk_0.50_p	250	0.1	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	hk_0.50_p	250	0.2	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_0.50_p	250	0.3	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_0.50_p	250	0.4	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_0.50_p	250	0.5	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	250	0.6	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	250	0.7	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	250	0.8	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_0.50_p	250	0.9	0.5012755102040816	0.5014285714285714	0.5014285714285713	NO
neighborhood	hk_1.0_p	250	0.05	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
neighborhood	hk_1.0_p	250	0.1	0.5071428571428571	0.5128571428571429	0.5128571428571428	NO
neighborhood	hk_1.0_p	250	0.2	0.5132890365448505	0.5228571428571429	0.5228571428571428	NO
neighborhood	hk_1.0_p	250	0.3	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
neighborhood	hk_1.0_p	250	0.4	0.47500000000000003	0.4614285714285714	0.46142857142857147	NO
neighborhood	hk_1.0_p	250	0.5	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	hk_1.0_p	250	0.6	0.48023715415019763	0.4714285714285714	0.4714285714285714	NO
neighborhood	hk_1.0_p	250	0.7	0.48617021276595745	0.48142857142857143	0.48142857142857143	NO
neighborhood	hk_1.0_p	250	0.8	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	hk_1.0_p	250	0.9	0.4930555555555556	0.49142857142857144	0.49142857142857144	NO
neighborhood	voter	300	0.05	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.1	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.2	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.3	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.4	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.5	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.6	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.7	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.8	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	voter	300	0.9	0.9464285714285714	0.5714285714285714	0.5714285714285714	NO
neighborhood	deffuant_p	300	0.05	0.548051948051948	0.6057142857142856	0.6057142857142858	NO
neighborhood	deffuant_p	300	0.1	0.548051948051948	0.6057142857142856	0.6057142857142858	NO
neighborhood	deffuant_p	300	0.2	0.5657894736842105	0.6357142857142857	0.6357142857142857	NO
neighborhood	deffuant_p	300	0.3	0.5726495726495726	0.6457142857142857	0.6457142857142857	NO
neighborhood	deffuant_p	300	0.4	0.538235294117647	0.5742857142857143	0.5742857142857143	NO
neighborhood	deffuant_p	300	0.5	0.5606312292358804	0.6042857142857143	0.6042857142857143	NO
neighborhood	deffuant_p	300	0.6	0.5606312292358804	0.6042857142857143	0.6042857142857143	NO
neighborhood	deffuant_p	300	0.7	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	deffuant_p	300	0.8	0.5590277777777778	0.5728571428571428	0.5728571428571428	NO
neighborhood	deffuant_p	300	0.9	0.5928571428571429	0.5928571428571429	0.5928571428571427	NO
neighborhood	hk_0.50_p	300	0.05	0.5976190476190476	0.6757142857142857	0.6757142857142857	NO
neighborhood	hk_0.50_p	300	0.1	0.5606312292358804	0.6042857142857143	0.6042857142857143	NO
neighborhood	hk_0.50_p	300	0.2	0.5699300699300699	0.6142857142857143	0.6142857142857143	NO
neighborhood	hk_0.50_p	300	0.3	0.5805555555555555	0.6242857142857142	0.6242857142857143	NO
neighborhood	hk_0.50_p	300	0.4	0.5805555555555555	0.6242857142857142	0.6242857142857143	NO
neighborhood	hk_0.50_p	300	0.5	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
neighborhood	hk_0.50_p	300	0.6	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
neighborhood	hk_0.50_p	300	0.7	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
neighborhood	hk_0.50_p	300	0.8	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
neighborhood	hk_0.50_p	300	0.9	0.592885375494071	0.6342857142857142	0.6342857142857142	NO
neighborhood	hk_1.0_p	300	0.05	0.5535714285714286	0.6157142857142857	0.6157142857142857	NO
neighborhood	hk_1.0_p	300	0.1	0.5657894736842105	0.6357142857142857	0.6357142857142857	NO
neighborhood	hk_1.0_p	300	0.2	0.5726495726495726	0.6457142857142857	0.6457142857142857	NO
neighborhood	hk_1.0_p	300	0.3	0.5801470588235295	0.6557142857142857	0.6557142857142857	NO
neighborhood	hk_1.0_p	300	0.4	0.5449695121951219	0.5842857142857143	0.5842857142857143	NO
neighborhood	hk_1.0_p	300	0.5	0.5523809523809524	0.5942857142857143	0.5942857142857143	NO
neighborhood	hk_1.0_p	300	0.6	0.5523809523809524	0.5942857142857143	0.5942857142857143	NO
neighborhood	hk_1.0_p	300	0.7	0.5201048951048951	0.5328571428571429	0.5328571428571429	NO
neighborhood	hk_1.0_p	300	0.8	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
neighborhood	hk_1.0_p	300	0.9	0.5277777777777778	0.5428571428571429	0.5428571428571428	NO
